"tof","vt","production_timestamp","barometer","outtemp","windspeed","winddir","rain","radiation","cloud_cover","qty","qty_lag1","qty_lag2","qty_lag3","qty_lag4","qty_lag5","qty_lag6","qty_lag7","qty_lag8","qty_day","qty_week","qty_future"
"2024-03-01 12:00:00","2024-03-01 13:00:00","2024-03-01 12:45:00","1006.8","18.5","1.4",192,"0",531,"21.3","1.419","1.32","1.65","1.287","1.1715","1.5675","1.089","0.495","1.1055","0.2805","0.231","1.485"
"2024-03-01 06:00:00","2024-03-01 12:00:00","2024-03-01 12:30:00","1007","16.8","3.3",176,"0",614,"9","1.32","1.65","1.287","1.1715","1.5675","1.089","0.495","1.1055","0.957","0.231","0.231","1.419"
"2024-03-01 06:00:00","2024-03-01 12:00:00","2024-03-01 12:15:00","1007","16.8","3.3",176,"0",614,"9","1.65","1.287","1.1715","1.5675","1.089","0.495","1.1055","0.957","0.825","0.297","0.2475","1.32"
"2024-03-01 06:00:00","2024-03-01 12:00:00","2024-03-01 12:00:00","1007","16.8","3.3",176,"0",614,"9","1.287","1.1715","1.5675","1.089","0.495","1.1055","0.957","0.825","0.693","0.231","0.33","1.65"
"2024-03-01 06:00:00","2024-03-01 12:00:00","2024-03-01 11:45:00","1007","16.8","3.3",176,"0",614,"9","1.1715","1.5675","1.089","0.495","1.1055","0.957","0.825","0.693","1.3365","0.3135","0.3135","1.287"
"2024-03-01 06:00:00","2024-03-01 11:00:00","2024-03-01 11:30:00","1007.2","16.5","4.7",181,"0",644,"1.5","1.5675","1.089","0.495","1.1055","0.957","0.825","0.693","1.3365","1.6005","0.33","0.33","1.1715"
"2024-03-01 06:00:00","2024-03-01 11:00:00","2024-03-01 11:15:00","1007.2","16.5","4.7",181,"0",644,"1.5","1.089","0.495","1.1055","0.957","0.825","0.693","1.3365","1.6005","1.617","0.231","0.4125","1.5675"
"2024-03-01 06:00:00","2024-03-01 11:00:00","2024-03-01 11:00:00","1007.2","16.5","4.7",181,"0",644,"1.5","0.495","1.1055","0.957","0.825","0.693","1.3365","1.6005","1.617","1.518","0.2145","0.9405","1.089"
"2024-03-01 06:00:00","2024-03-01 11:00:00","2024-03-01 10:45:00","1007.2","16.5","4.7",181,"0",644,"1.5","1.1055","0.957","0.825","0.693","1.3365","1.6005","1.617","1.518","1.4685","0.2145","0.7755","0.495"
"2024-03-01 06:00:00","2024-03-01 10:00:00","2024-03-01 10:30:00","1007.9","15.5","6",165,"0",603,"26.9","0.957","0.825","0.693","1.3365","1.6005","1.617","1.518","1.4685","1.089","0.264","0.5115","1.1055"
"2024-03-01 06:00:00","2024-03-01 10:00:00","2024-03-01 10:15:00","1007.9","15.5","6",165,"0",603,"26.9","0.825","0.693","1.3365","1.6005","1.617","1.518","1.4685","1.089","0.495","0.429","0.363","0.957"
"2024-03-01 06:00:00","2024-03-01 10:00:00","2024-03-01 10:00:00","1007.9","15.5","6",165,"0",603,"26.9","0.693","1.3365","1.6005","1.617","1.518","1.4685","1.089","0.495","0.363","0.6105","0.4125","0.825"
"2024-03-01 06:00:00","2024-03-01 10:00:00","2024-03-01 09:45:00","1007.9","15.5","6",165,"0",603,"26.9","1.3365","1.6005","1.617","1.518","1.4685","1.089","0.495","0.363","0.3465","0.594","0.2805","0.693"
"2024-03-01 06:00:00","2024-03-01 09:00:00","2024-03-01 09:30:00","1007.2","14.1","4.9",148,"0.1",500,"70","1.6005","1.617","1.518","1.4685","1.089","0.495","0.363","0.3465","0.462","0.5445","0.165","1.3365"
"2024-03-01 06:00:00","2024-03-01 09:00:00","2024-03-01 09:15:00","1007.2","14.1","4.9",148,"0.1",500,"70","1.617","1.518","1.4685","1.089","0.495","0.363","0.3465","0.462","0.2805","0.5775","0.1485","1.6005"
"2024-03-01 06:00:00","2024-03-01 09:00:00","2024-03-01 09:00:00","1007.2","14.1","4.9",148,"0.1",500,"70","1.518","1.4685","1.089","0.495","0.363","0.3465","0.462","0.2805","0.3135","0.396","0.429","1.617"
"2024-03-01 06:00:00","2024-03-01 09:00:00","2024-03-01 08:45:00","1007.2","14.1","4.9",148,"0.1",500,"70","1.4685","1.089","0.495","0.363","0.3465","0.462","0.2805","0.3135","0.231","0.4125","0.99","1.518"
"2024-03-01 06:00:00","2024-03-01 08:00:00","2024-03-01 08:30:00","1007.8","12.6","5.7",150,"0",215,"82.2","1.089","0.495","0.363","0.3465","0.462","0.2805","0.3135","0.231","0.165","0.429","0.528","1.4685"
"2024-03-01 06:00:00","2024-03-01 08:00:00","2024-03-01 08:15:00","1007.8","12.6","5.7",150,"0",215,"82.2","0.495","0.363","0.3465","0.462","0.2805","0.3135","0.231","0.165","0.099","0.429","0.231","1.089"
"2024-03-01 06:00:00","2024-03-01 08:00:00","2024-03-01 08:00:00","1007.8","12.6","5.7",150,"0",215,"82.2","0.363","0.3465","0.462","0.2805","0.3135","0.231","0.165","0.099","0.0165","0.33","0.2475","0.495"
"2024-03-01 06:00:00","2024-03-01 08:00:00","2024-03-01 07:45:00","1007.8","12.6","5.7",150,"0",215,"82.2","0.3465","0.462","0.2805","0.3135","0.231","0.165","0.099","0.0165","0.0165","0.264","0.198","0.363"
"2024-03-01 06:00:00","2024-03-01 07:00:00","2024-03-01 07:30:00","1007.4","11.1","3.2",122,"0",108,"88.6","0.462","0.2805","0.3135","0.231","0.165","0.099","0.0165","0.0165","0","0.2145","0.132","0.3465"
"2024-03-01 06:00:00","2024-03-01 07:00:00","2024-03-01 07:15:00","1007.4","11.1","3.2",122,"0",108,"88.6","0.2805","0.3135","0.231","0.165","0.099","0.0165","0.0165","0","0","0.1485","0.0825","0.462"
"2024-03-01 06:00:00","2024-03-01 07:00:00","2024-03-01 07:00:00","1007.4","11.1","3.2",122,"0",108,"88.6","0.3135","0.231","0.165","0.099","0.0165","0.0165","0","0","0","0.099","0.066","0.2805"
"2024-03-01 06:00:00","2024-03-01 07:00:00","2024-03-01 06:45:00","1007.4","11.1","3.2",122,"0",108,"88.6","0.231","0.165","0.099","0.0165","0.0165","0","0","0","0","0.099","0.0825","0.3135"
"2024-03-01 00:00:00","2024-03-01 06:00:00","2024-03-01 06:30:00","1007.7","9.5","5.7",122,"0.1",29,"90.2","0.165","0.099","0.0165","0.0165","0","0","0","0","0","0.099","0.0495","0.231"
"2024-03-01 00:00:00","2024-03-01 06:00:00","2024-03-01 06:15:00","1007.7","9.5","5.7",122,"0.1",29,"90.2","0.099","0.0165","0.0165","0","0","0","0","0","0","0.066","0.0165","0.165"
"2024-03-01 00:00:00","2024-03-01 06:00:00","2024-03-01 06:00:00","1007.7","9.5","5.7",122,"0.1",29,"90.2","0.0165","0.0165","0","0","0","0","0","0","0","0.0495","0.0165","0.099"
"2024-03-01 00:00:00","2024-03-01 06:00:00","2024-03-01 05:45:00","1007.7","9.5","5.7",122,"0.1",29,"90.2","0.0165","0","0","0","0","0","0","0","0","0.0165","0","0.0165"
"2024-03-01 00:00:00","2024-03-01 05:00:00","2024-03-01 05:30:00","1007.7","9.1","5.7",114,"0",0,"83.5","0","0","0","0","0","0","0","0","0","0","0","0.0165"
"2024-03-01 00:00:00","2024-03-01 05:00:00","2024-03-01 05:15:00","1007.7","9.1","5.7",114,"0",0,"83.5","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 05:00:00","2024-03-01 05:00:00","1007.7","9.1","5.7",114,"0",0,"83.5","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 05:00:00","2024-03-01 04:45:00","1007.7","9.1","5.7",114,"0",0,"83.5","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 04:00:00","2024-03-01 04:30:00","1007.8","8.8","3.6",107,"0.2",0,"93.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 04:00:00","2024-03-01 04:15:00","1007.8","8.8","3.6",107,"0.2",0,"93.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 04:00:00","2024-03-01 04:00:00","1007.8","8.8","3.6",107,"0.2",0,"93.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 04:00:00","2024-03-01 03:45:00","1007.8","8.8","3.6",107,"0.2",0,"93.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 03:00:00","2024-03-01 03:30:00","1008","8.8","3.1",114,"0",0,"88.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 03:00:00","2024-03-01 03:15:00","1008","8.8","3.1",114,"0",0,"88.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 03:00:00","2024-03-01 03:00:00","1008","8.8","3.1",114,"0",0,"88.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 03:00:00","2024-03-01 02:45:00","1008","8.8","3.1",114,"0",0,"88.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 02:00:00","2024-03-01 02:30:00","1008.4","8.5","4.5",91,"0",0,"82.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 02:00:00","2024-03-01 02:15:00","1008.4","8.5","4.5",91,"0",0,"82.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 02:00:00","2024-03-01 02:00:00","1008.4","8.5","4.5",91,"0",0,"82.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 02:00:00","2024-03-01 01:45:00","1008.4","8.5","4.5",91,"0",0,"82.7","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 01:00:00","2024-03-01 01:30:00","1009.5","8.2","3.4",86,"0",0,"81.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 01:00:00","2024-03-01 01:15:00","1009.5","8.2","3.4",86,"0",0,"81.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 01:00:00","2024-03-01 01:00:00","1009.5","8.2","3.4",86,"0",0,"81.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-03-01 00:00:00","2024-03-01 01:00:00","2024-03-01 00:45:00","1009.5","8.2","3.4",86,"0",0,"81.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-03-01 00:00:00","2024-03-01 00:30:00","1011.2","7.4","3.6",110,"0",0,"68.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-03-01 00:00:00","2024-03-01 00:15:00","1011.2","7.4","3.6",110,"0",0,"68.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-03-01 00:00:00","2024-03-01 00:00:00","1011.2","7.4","3.6",110,"0",0,"68.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-03-01 00:00:00","2024-02-29 23:45:00","1011.2","7.4","3.6",110,"0",0,"68.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 23:00:00","2024-02-29 23:30:00","1011.7","7.4","4",104,"0",0,"63.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 23:00:00","2024-02-29 23:15:00","1011.7","7.4","4",104,"0",0,"63.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 23:00:00","2024-02-29 23:00:00","1011.7","7.4","4",104,"0",0,"63.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 23:00:00","2024-02-29 22:45:00","1011.7","7.4","4",104,"0",0,"63.4","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 22:00:00","2024-02-29 22:30:00","1012.9","7.9","3.9",98,"0",0,"21.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 22:00:00","2024-02-29 22:15:00","1012.9","7.9","3.9",98,"0",0,"21.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 22:00:00","2024-02-29 22:00:00","1012.9","7.9","3.9",98,"0",0,"21.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 22:00:00","2024-02-29 21:45:00","1012.9","7.9","3.9",98,"0",0,"21.9","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 21:00:00","2024-02-29 21:30:00","1012.9","8.3","4.1",83,"0",0,"0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 21:00:00","2024-02-29 21:15:00","1012.9","8.3","4.1",83,"0",0,"0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 21:00:00","2024-02-29 21:00:00","1012.9","8.3","4.1",83,"0",0,"0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 21:00:00","2024-02-29 20:45:00","1012.9","8.3","4.1",83,"0",0,"0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 20:00:00","2024-02-29 20:30:00","1012.8","9","3.4",52,"0",0,"27.2","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 20:00:00","2024-02-29 20:15:00","1012.8","9","3.4",52,"0",0,"27.2","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 20:00:00","2024-02-29 20:00:00","1012.8","9","3.4",52,"0",0,"27.2","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 20:00:00","2024-02-29 19:45:00","1012.8","9","3.4",52,"0",0,"27.2","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 19:00:00","2024-02-29 19:30:00","1013.5","9.8","2.6",46,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 19:00:00","2024-02-29 19:15:00","1013.5","9.8","2.6",46,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 19:00:00","2024-02-29 19:00:00","1013.5","9.8","2.6",46,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 18:00:00","2024-02-29 19:00:00","2024-02-29 18:45:00","1013.5","9.8","2.6",46,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 12:00:00","2024-02-29 18:00:00","2024-02-29 18:30:00","1013.3","11.6","4.2",84,"0",0,"29.5","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 12:00:00","2024-02-29 18:00:00","2024-02-29 18:15:00","1013.3","11.6","4.2",84,"0",0,"29.5","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-29 12:00:00","2024-02-29 18:00:00","2024-02-29 18:00:00","1013.3","11.6","4.2",84,"0",0,"29.5","0","0","0","0","0","0","0","0","0.033","0","0","0"
"2024-02-29 12:00:00","2024-02-29 18:00:00","2024-02-29 17:45:00","1013.3","11.6","4.2",84,"0",0,"29.5","0","0","0","0","0","0","0","0.033","0.099","0","0","0"
"2024-02-29 12:00:00","2024-02-29 17:00:00","2024-02-29 17:30:00","1013.4","12.9","3.3",48,"0",0,"38.9","0","0","0","0","0","0","0.033","0.099","0.165","0","0","0"
"2024-02-29 12:00:00","2024-02-29 17:00:00","2024-02-29 17:15:00","1013.4","12.9","3.3",48,"0",0,"38.9","0","0","0","0","0","0.033","0.099","0.165","0.1815","0","0","0"
"2024-02-29 12:00:00","2024-02-29 17:00:00","2024-02-29 17:00:00","1013.4","12.9","3.3",48,"0",0,"38.9","0","0","0","0","0.033","0.099","0.165","0.1815","0.198","0","0","0"
"2024-02-29 12:00:00","2024-02-29 17:00:00","2024-02-29 16:45:00","1013.4","12.9","3.3",48,"0",0,"38.9","0","0","0","0.033","0.099","0.165","0.1815","0.198","0.33","0","0","0"
"2024-02-29 12:00:00","2024-02-29 16:00:00","2024-02-29 16:30:00","1014.6","14.4","3",111,"0",54,"27.5","0","0","0.033","0.099","0.165","0.1815","0.198","0.33","0.528","0","0","0"
"2024-02-29 12:00:00","2024-02-29 16:00:00","2024-02-29 16:15:00","1014.6","14.4","3",111,"0",54,"27.5","0","0.033","0.099","0.165","0.1815","0.198","0.33","0.528","0.6765","0.0165","0","0"
"2024-02-29 12:00:00","2024-02-29 16:00:00","2024-02-29 16:00:00","1014.6","14.4","3",111,"0",54,"27.5","0.033","0.099","0.165","0.1815","0.198","0.33","0.528","0.6765","0.5775","0.0495","0.0165","0"
"2024-02-29 12:00:00","2024-02-29 16:00:00","2024-02-29 15:45:00","1014.6","14.4","3",111,"0",54,"27.5","0.099","0.165","0.1815","0.198","0.33","0.528","0.6765","0.5775","0.462","0.066","0.0495","0.033"
"2024-02-29 12:00:00","2024-02-29 15:00:00","2024-02-29 15:30:00","1014.6","15.4","2.7",107,"0",230,"31.9","0.165","0.1815","0.198","0.33","0.528","0.6765","0.5775","0.462","0.66","0.099","0.099","0.099"
"2024-02-29 12:00:00","2024-02-29 15:00:00","2024-02-29 15:15:00","1014.6","15.4","2.7",107,"0",230,"31.9","0.1815","0.198","0.33","0.528","0.6765","0.5775","0.462","0.66","0.6105","0.1155","0.099","0.165"
"2024-02-29 12:00:00","2024-02-29 15:00:00","2024-02-29 15:00:00","1014.6","15.4","2.7",107,"0",230,"31.9","0.198","0.33","0.528","0.6765","0.5775","0.462","0.66","0.6105","0.528","0.165","0.066","0.1815"
"2024-02-29 12:00:00","2024-02-29 15:00:00","2024-02-29 14:45:00","1014.6","15.4","2.7",107,"0",230,"31.9","0.33","0.528","0.6765","0.5775","0.462","0.66","0.6105","0.528","0.2805","0.231","0.066","0.198"
"2024-02-29 12:00:00","2024-02-29 14:00:00","2024-02-29 14:30:00","1015.3","16","2.6",139,"0",286,"82.6","0.528","0.6765","0.5775","0.462","0.66","0.6105","0.528","0.2805","0.231","0.231","0.066","0.33"
"2024-02-29 12:00:00","2024-02-29 14:00:00","2024-02-29 14:15:00","1015.3","16","2.6",139,"0",286,"82.6","0.6765","0.5775","0.462","0.66","0.6105","0.528","0.2805","0.231","0.297","0.462","0.1155","0.528"
"2024-02-29 12:00:00","2024-02-29 14:00:00","2024-02-29 14:00:00","1015.3","16","2.6",139,"0",286,"82.6","0.5775","0.462","0.66","0.6105","0.528","0.2805","0.231","0.297","0.231","0.7425","0.132","0.6765"
